session_index,timestamp,altitude,cadence,distance,enhanced_respiration_rate,fractional_cadence,gps_accuracy,heart_rate,position,position_lat,position_long,power,speed,stance_time,stance_time_percent,step_length,temperature,vertical_oscillation,vertical_ratio
0,2026-01-15T09:11:41+00:00,35,167,2312.49,24.9,0.5,4,129,"52.512594871223,13.35539300926",52.512594871223,13.35539300926,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:11:42+00:00,35,168,2315.19,25.2,0,4,130,"52.512585483491,13.355429889634",52.512585483491,13.355429889634,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:11:43+00:00,35,169,2317.89,25.2,0.5,4,130,"52.51257609576,13.355466770008",52.51257609576,13.355466770008,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:11:44+00:00,35,170,2320.59,25.2,0,4,130,"52.512566708028,13.355503566563",52.512566708028,13.355503566563,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:11:45+00:00,35,166,2323.29,25.2,0.5,4,130,"52.512557320297,13.355540446937",52.512557320297,13.355540446937,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:11:46+00:00,35.2,167,2325.99,25.2,0,4,130,"52.512547932565,13.355577327311",52.512547932565,13.355577327311,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:11:47+00:00,35.2,168,2328.69,25.2,0.5,4,130,"52.512538628653,13.355614291504",52.512538628653,13.355614291504,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:11:48+00:00,35.2,169,2331.39,25.2,0,4,130,"52.512529240921,13.355651171878",52.512529240921,13.355651171878,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:11:49+00:00,35.2,170,2334.09,25.2,0.5,4,130,"52.512519937009,13.355688052252",52.512519937009,13.355688052252,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:11:50+00:00,35.2,166,2336.79,25.2,0,4,130,"52.512510716915,13.355725016445",52.512510716915,13.355725016445,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:11:51+00:00,35.2,167,2339.49,25.2,0.5,4,130,"52.512501496822,13.355761980638",52.512501496822,13.355761980638,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:11:52+00:00,35.2,168,2342.19,25.2,0,4,130,"52.512492276728,13.35579902865",52.512492276728,13.35579902865,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:11:53+00:00,35.2,169,2344.89,25.2,0.5,4,130,"52.512483140454,13.355835992843",52.512483140454,13.355835992843,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:11:54+00:00,35.2,170,2347.59,25.2,0,4,130,"52.512474087998,13.355873040855",52.512474087998,13.355873040855,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:11:55+00:00,35.2,166,2350.29,25.2,0.5,4,130,"52.512465119362,13.355910172686",52.512465119362,13.355910172686,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:11:56+00:00,35.2,167,2352.99,25.2,0,4,130,"52.512456150725,13.355947304517",52.512456150725,13.355947304517,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:11:57+00:00,35.2,168,2355.69,25.2,0.5,4,130,"52.512447265908,13.355984436348",52.512447265908,13.355984436348,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:11:58+00:00,35.2,169,2358.39,25.2,0,4,130,"52.51243846491,13.356021651998",52.51243846491,13.356021651998,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:11:59+00:00,35.2,170,2361.09,25.2,0.5,4,130,"52.51242974773,13.356058867648",52.51242974773,13.356058867648,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:12:00+00:00,35.2,166,2363.79,25.2,0,4,130,"52.512421030551,13.356096167117",52.512421030551,13.356096167117,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:12:01+00:00,35.2,167,2366.49,25.2,0.5,4,130,"52.51241248101,13.356133550406",52.51241248101,13.356133550406,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:12:02+00:00,35.2,168,2369.19,25.2,0,4,130,"52.512403931469,13.356170933694",52.512403931469,13.356170933694,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:12:03+00:00,35.2,169,2371.89,25.2,0.5,4,130,"52.512395549566,13.356208316982",52.512395549566,13.356208316982,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:12:04+00:00,35.2,170,2374.59,25.2,0,4,130,"52.512387251481,13.356245784089",52.512387251481,13.356245784089,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:12:05+00:00,35.2,166,2377.29,25.2,0.5,4,130,"52.512378953397,13.356283335015",52.512378953397,13.356283335015,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:12:06+00:00,35.2,167,2379.99,25.2,0,4,130,"52.512370822951,13.356320885941",52.512370822951,13.356320885941,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:12:07+00:00,35.2,168,2382.69,25.2,0.5,4,130,"52.512362776324,13.356358520687",52.512362776324,13.356358520687,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:12:08+00:00,35.2,169,2385.39,25.2,0,4,130,"52.512354729697,13.356396239251",52.512354729697,13.356396239251,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:12:09+00:00,35.2,170,2388.09,25.2,0.5,4,130,"52.512346850708,13.356433957815",52.512346850708,13.356433957815,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:12:10+00:00,35.2,166,2390.79,25.2,0,4,130,"52.512339055538,13.356471760198",52.512339055538,13.356471760198,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:12:11+00:00,35.2,167,2393.49,25.2,0.5,4,130,"52.512331344187,13.356509562582",52.512331344187,13.356509562582,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:12:12+00:00,35.2,168,2396.19,25.2,0,4,130,"52.512323716655,13.356547448784",52.512323716655,13.356547448784,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:12:13+00:00,35.2,169,2398.89,25.2,0.5,4,130,"52.512316172943,13.356585418805",52.512316172943,13.356585418805,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:12:14+00:00,35.2,170,2401.59,25.2,0,4,130,"52.512308713049,13.356623388827",52.512308713049,13.356623388827,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:12:15+00:00,35.2,166,2404.29,25.2,0.5,4,130,"52.512301253155,13.356661358848",52.512301253155,13.356661358848,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:12:16+00:00,35.2,167,2406.99,25.2,0,4,130,"52.512293960899,13.356699412689",52.512293960899,13.356699412689,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:12:17+00:00,35.2,168,2409.69,25.2,0.5,4,130,"52.512286752462,13.356737550348",52.512286752462,13.356737550348,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:12:18+00:00,35.2,169,2412.39,25.2,0,4,130,"52.512279544026,13.356775688007",52.512279544026,13.356775688007,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:12:19+00:00,35.2,170,2415.09,25.2,0.5,4,130,"52.512272419408,13.356813825667",52.512272419408,13.356813825667,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:12:20+00:00,35.2,166,2417.79,25.2,0,4,130,"52.512265378609,13.356852047145",52.512265378609,13.356852047145,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:12:21+00:00,35.2,167,2420.49,25.2,0.5,4,130,"52.512258337811,13.356890352443",52.512258337811,13.356890352443,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:12:22+00:00,35.2,168,2423.19,25.2,0,4,130,"52.512251380831,13.356928573921",52.512251380831,13.356928573921,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:12:23+00:00,35.2,169,2425.89,25.2,0.5,4,130,"52.51224450767,13.356966879219",52.51224450767,13.356966879219,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:12:24+00:00,35.2,170,2428.59,25.2,0,4,130,"52.51223763451,13.357005184516",52.51223763451,13.357005184516,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:12:25+00:00,35.2,166,2431.29,25.2,0.5,4,130,"52.512230845168,13.357043573633",52.512230845168,13.357043573633,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:12:26+00:00,35.2,167,2433.99,25.2,0,4,130,"52.512224055827,13.357081962749",52.512224055827,13.357081962749,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:12:27+00:00,35.2,168,2436.69,25.2,0.5,4,130,"52.512217266485,13.357120351866",52.512217266485,13.357120351866,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:12:28+00:00,35.2,169,2439.39,25.2,0,4,130,"52.512210477144,13.357158740982",52.512210477144,13.357158740982,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:12:29+00:00,35.2,170,2442.09,25.2,0.5,4,130,"52.512203771621,13.357197130099",52.512203771621,13.357197130099,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:12:30+00:00,35.2,166,2444.79,25.2,0,4,130,"52.512197066098,13.357235519215",52.512197066098,13.357235519215,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:12:31+00:00,35.2,167,2447.49,25.2,0.5,4,130,"52.512190360576,13.357273908332",52.512190360576,13.357273908332,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:12:32+00:00,35.2,168,2450.19,25.2,0,4,130,"52.512183655053,13.357312297449",52.512183655053,13.357312297449,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:12:33+00:00,35.2,169,2452.89,25.2,0.5,4,130,"52.512176865712,13.357350686565",52.512176865712,13.357350686565,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:12:34+00:00,35.2,170,2455.59,25.2,0,4,130,"52.512170160189,13.357389159501",52.512170160189,13.357389159501,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:12:35+00:00,35.2,166,2458.29,25.2,0.5,4,130,"52.512163370848,13.357427464798",52.512163370848,13.357427464798,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:12:36+00:00,35.2,167,2460.99,25.2,0,4,130,"52.512156581506,13.357465853915",52.512156581506,13.357465853915,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:12:37+00:00,35.2,168,2463.69,25.2,0.5,4,130,"52.512149792165,13.357504243031",52.512149792165,13.357504243031,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:12:38+00:00,35.2,169,2466.39,25.2,0,4,130,"52.512142919004,13.357542548329",52.512142919004,13.357542548329,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:12:39+00:00,35.2,170,2469.09,25.2,0.5,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:12:40+00:00,35.2,166,2471.79,25.2,0,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:12:41+00:00,35.2,167,2474.49,25.2,0.5,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:12:42+00:00,35.2,168,2477.19,25.2,0,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:12:43+00:00,35.2,169,2479.89,25.2,0.5,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:12:44+00:00,35.2,170,2482.59,25.2,0,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:12:45+00:00,35.2,166,2485.29,25.2,0.5,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:12:46+00:00,35.2,167,2487.99,25.2,0,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:12:47+00:00,35.2,168,2490.69,25.2,0.5,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:12:48+00:00,35.2,169,2493.39,25.2,0,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:12:49+00:00,35.2,170,2496.09,25.2,0.5,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:12:50+00:00,35.2,166,2498.79,25.2,0,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:12:51+00:00,35.2,167,2501.49,25.2,0.5,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:12:52+00:00,35.2,168,2504.19,25.2,0,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:12:53+00:00,35.2,169,2506.89,25.2,0.5,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:12:54+00:00,35.2,170,2509.59,25.2,0,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:12:55+00:00,35.2,166,2512.29,25.2,0.5,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:12:56+00:00,35.2,167,2514.99,25.2,0,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:12:57+00:00,35.2,168,2517.69,25.2,0.5,4,130,"52.512136045843,13.357580853626",52.512136045843,13.357580853626,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:12:58+00:00,35,169,2520.39,25.2,0,4,130,"52.511992380023,13.358301445842",52.511992380023,13.358301445842,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:12:59+00:00,35,170,2523.09,25.2,0.5,4,130,"52.51198399812,13.358338912949",52.51198399812,13.358338912949,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:13:00+00:00,35,166,2525.79,25.2,0,4,130,"52.511975616217,13.358376296237",52.511975616217,13.358376296237,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:13:01+00:00,35,167,2528.49,25.2,0.5,4,130,"52.511967066675,13.358413679525",52.511967066675,13.358413679525,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:13:02+00:00,35,168,2531.19,25.2,0,4,130,"52.511958517134,13.358450978994",52.511958517134,13.358450978994,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:13:03+00:00,35,169,2533.89,25.2,0.5,4,130,"52.511949799955,13.358488278463",52.511949799955,13.358488278463,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:13:04+00:00,35,170,2536.59,25.2,0,4,130,"52.511941082776,13.358525494114",52.511941082776,13.358525494114,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:13:05+00:00,35,166,2539.29,25.2,0.5,4,130,"52.511932281777,13.358562709764",52.511932281777,13.358562709764,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:13:06+00:00,35,167,2541.99,25.2,0,4,130,"52.51192339696,13.358599925414",52.51192339696,13.358599925414,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:13:07+00:00,35,168,2544.69,25.2,0.5,4,130,"52.511914428324,13.358637057245",52.511914428324,13.358637057245,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:13:08+00:00,35,169,2547.39,25.2,0,4,130,"52.511905459687,13.358674105257",52.511905459687,13.358674105257,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:13:09+00:00,35,170,2550.09,25.2,0.5,4,130,"52.511896407232,13.358711237088",52.511896407232,13.358711237088,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:13:10+00:00,35,166,2552.79,25.2,0,4,130,"52.511887354776,13.3587482851",52.511887354776,13.3587482851,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:13:11+00:00,35,167,2555.49,25.2,0.5,4,130,"52.511878218502,13.358785249293",52.511878218502,13.358785249293,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:13:12+00:00,34.8,168,2558.19,25.2,0,4,130,"52.511868998408,13.358822297305",52.511868998408,13.358822297305,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:13:13+00:00,34.8,169,2560.89,25.2,0.5,4,130,"52.511859862134,13.358859261498",52.511859862134,13.358859261498,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:13:14+00:00,34.8,170,2563.59,25.2,0,4,130,"52.511850558221,13.358896225691",52.511850558221,13.358896225691,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:13:15+00:00,34.8,166,2566.29,25.2,0.5,4,130,"52.511841338128,13.358933106065",52.511841338128,13.358933106065,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:13:16+00:00,34.8,167,2568.99,25.2,0,4,130,"52.511832034215,13.358970070258",52.511832034215,13.358970070258,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:13:17+00:00,34.8,168,2571.69,25.2,0.5,4,130,"52.511822814122,13.359007034451",52.511822814122,13.359007034451,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:13:18+00:00,34.8,169,2574.39,25.2,0,4,130,"52.511813510209,13.359043914825",52.511813510209,13.359043914825,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:13:19+00:00,34.8,170,2577.09,25.2,0.5,4,130,"52.511804206297,13.359080879018",52.511804206297,13.359080879018,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:13:20+00:00,34.8,166,2579.79,25.2,0,4,130,"52.511794902384,13.359117843211",52.511794902384,13.359117843211,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:13:21+00:00,34.8,167,2582.49,25.2,0.5,4,130,"52.511785682291,13.359154723585",52.511785682291,13.359154723585,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:13:22+00:00,34.8,168,2585.19,25.2,0,4,130,"52.511776378378,13.359191687778",52.511776378378,13.359191687778,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:13:23+00:00,34.8,169,2587.89,25.2,0.5,4,130,"52.511767158285,13.359228651971",52.511767158285,13.359228651971,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:13:24+00:00,34.8,170,2590.59,25.2,0,4,130,"52.511757938191,13.359265616164",52.511757938191,13.359265616164,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:13:25+00:00,34.8,166,2593.29,25.2,0.5,4,130,"52.511748801917,13.359302580357",52.511748801917,13.359302580357,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:13:26+00:00,34.6,167,2595.99,25.2,0,4,130,"52.511739581823,13.359339628369",52.511739581823,13.359339628369,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:13:27+00:00,34.6,168,2598.69,25.2,0.5,4,130,"52.511730529368,13.359376676381",52.511730529368,13.359376676381,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:13:28+00:00,34.6,169,2601.39,25.2,0,4,130,"52.511721476912,13.359413724393",52.511721476912,13.359413724393,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:13:29+00:00,34.6,170,2604.09,25.2,0.5,4,130,"52.511712424457,13.359450772405",52.511712424457,13.359450772405,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:13:30+00:00,34.6,166,2606.79,25.2,0,4,130,"52.511703455821,13.359487904236",52.511703455821,13.359487904236,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:13:31+00:00,34.6,167,2609.49,25.2,0.5,4,130,"52.511694571003,13.359525036067",52.511694571003,13.359525036067,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:13:32+00:00,34.6,168,2612.19,25.2,0,4,130,"52.511685770005,13.359562251717",52.511685770005,13.359562251717,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:13:33+00:00,34.6,169,2614.89,25.2,0.5,4,130,"52.511676969007,13.359599467367",52.511676969007,13.359599467367,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:13:34+00:00,34.6,170,2617.59,25.2,0,4,130,"52.511668251827,13.359636766836",52.511668251827,13.359636766836,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:13:35+00:00,34.6,166,2620.29,25.2,0.5,4,130,"52.511659618467,13.359674066305",52.511659618467,13.359674066305,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:13:36+00:00,34.6,167,2622.99,25.2,0,4,130,"52.511651068926,13.359711365774",52.511651068926,13.359711365774,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:13:37+00:00,34.6,168,2625.69,25.2,0.5,4,130,"52.511642603204,13.359748749062",52.511642603204,13.359748749062,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:13:38+00:00,34.6,169,2628.39,25.2,0,4,130,"52.511634137481,13.35978621617",52.511634137481,13.35978621617,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:13:39+00:00,34.4,170,2631.09,25.2,0.5,4,130,"52.511625839397,13.359823683277",52.511625839397,13.359823683277,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:13:40+00:00,34.4,166,2633.79,25.2,0,4,130,"52.511617625132,13.359861234203",52.511617625132,13.359861234203,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:13:41+00:00,34.4,167,2636.49,25.2,0.5,4,130,"52.511609410867,13.359898785129",52.511609410867,13.359898785129,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:13:42+00:00,34.4,168,2639.19,25.2,0,4,130,"52.51160136424,13.359936419874",52.51160136424,13.359936419874,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:13:43+00:00,34.4,169,2641.89,25.2,0.5,4,130,"52.511593317613,13.35997405462",52.511593317613,13.35997405462,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:13:44+00:00,34.4,170,2644.59,25.2,0,4,130,"52.511585354805,13.360011773184",52.511585354805,13.360011773184,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:13:45+00:00,34.4,166,2647.29,25.2,0.5,4,130,"52.511577559635,13.360049575567",52.511577559635,13.360049575567,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:13:46+00:00,34.4,167,2649.99,25.2,0,4,130,"52.511569764465,13.360087377951",52.511569764465,13.360087377951,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:13:47+00:00,34.4,168,2652.69,25.2,0.5,4,130,"52.511562053114,13.360125180334",52.511562053114,13.360125180334,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:13:48+00:00,34.4,169,2655.39,25.2,0,4,130,"52.511554425582,13.360163066536",52.511554425582,13.360163066536,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:13:49+00:00,34.4,170,2658.09,25.2,0.5,4,130,"52.511546881869,13.360201036558",52.511546881869,13.360201036558,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:13:50+00:00,34.4,166,2660.79,25.2,0,4,130,"52.511539421976,13.360239006579",52.511539421976,13.360239006579,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:13:51+00:00,34.4,167,2663.49,25.2,0.5,4,130,"52.511532045901,13.3602769766",52.511532045901,13.3602769766,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:13:52+00:00,34.2,168,2666.19,25.2,0,4,130,"52.511524669826,13.360315030441",52.511524669826,13.360315030441,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:13:53+00:00,34.2,169,2668.89,25.2,0.5,4,130,"52.511517461389,13.3603531681",52.511517461389,13.3603531681,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:13:54+00:00,34.2,170,2671.59,25.2,0,4,130,"52.511510169134,13.360391221941",52.511510169134,13.360391221941,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:13:55+00:00,34.2,166,2674.29,25.2,0.5,4,130,"52.511503044516,13.360429443419",52.511503044516,13.360429443419,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:13:56+00:00,34.2,167,2676.99,25.2,0,4,130,"52.511495919898,13.360467581078",52.511495919898,13.360467581078,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:13:57+00:00,34.2,168,2679.69,25.2,0.5,4,130,"52.511488879099,13.360505802557",52.511488879099,13.360505802557,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:13:58+00:00,34.2,169,2682.39,25.2,0,4,130,"52.511481838301,13.360544024035",52.511481838301,13.360544024035,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:13:59+00:00,34.2,170,2685.09,25.2,0.5,4,130,"52.51147848554,13.360590124503",52.51147848554,13.360590124503,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:14:00+00:00,34.2,166,2687.79,25.2,0,4,130,"52.511483514681,13.360629184172",52.511483514681,13.360629184172,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:14:01+00:00,34.2,167,2690.49,25.2,0.5,4,130,"52.511488627642,13.36066824384",52.511488627642,13.36066824384,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:14:02+00:00,34.2,168,2693.19,25.2,0,4,130,"52.511493740603,13.360707303509",52.511493740603,13.360707303509,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:14:03+00:00,34.2,169,2695.89,25.2,0.5,4,130,"52.511498937383,13.360746363178",52.511498937383,13.360746363178,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:14:04+00:00,34.2,170,2698.59,25.2,0,4,130,"52.511504050344,13.360785339028",52.511504050344,13.360785339028,229,2.7,235,33,952.9,12,86.1,9
0,2026-01-15T09:14:05+00:00,34.2,166,2701.29,25.2,0.5,4,130,"52.511509247124,13.360824398696",52.511509247124,13.360824398696,229,2.7,235,33,975.9,12,86.1,8.8
0,2026-01-15T09:14:06+00:00,34.2,167,2703.99,25.2,0,4,130,"52.511514443904,13.360863458365",52.511514443904,13.360863458365,229,2.7,235,33,970.1,12,86.1,8.9
0,2026-01-15T09:14:07+00:00,34.2,168,2706.69,25.2,0.5,4,130,"52.511519640684,13.360902434215",52.511519640684,13.360902434215,229,2.7,235,33,964.3,12,86.1,8.9
0,2026-01-15T09:14:08+00:00,34,169,2709.39,25.2,0,4,130,"52.511524837464,13.360941493884",52.511524837464,13.360941493884,229,2.7,235,33,958.6,12,86.1,9
0,2026-01-15T09:14:09+00:00,34,170,2712.09,25.2,0.5,4,130,"52.511529950425,13.360980553553",52.511529950425,13.360980553553,229,2.7,235,33,952.9,12,86.1,9
